season,lg,tm,player,player_id
1980,NBA,GSW,Kurt Kanaskie,kanasku01
1980,NBA,UTA,Jim Brandon,brandji01
1980,NBA,CHI,Modzel Greer,greermo01
1980,NBA,NJN,Lloyd Terry,terryll01
1980,NBA,CLE,Jim Ellinghausen,ellinji01
1980,NBA,IND,Steve Stielper,stielst01
1980,NBA,POR,John Stroeder,stroejo01
1980,NBA,DAL,Clarence Kea,keacl01
1980,NBA,WSB,Rich Valavicius,valavri01
1980,NBA,NYK,James Salters,salteja01
1980,NBA,SAS,Bill Bailey,bailebi01
1980,NBA,HOU,Rosie Barnes,barnero01
1980,NBA,MIL,Keith Valentine,valenke01
1980,NBA,PHO,Jim Connolly,conolji01
1980,NBA,SEA,Al Dutch,dutchal01
1980,NBA,PHI,Martin Lemelle,lemelma01
1980,NBA,LAL,Melvin Hooker,hookeme01
1980,NBA,BOS,Steve Wright,wrighst02
1980,NBA,DET,Terry DuPris,duprite01
1980,NBA,UTA,Paul Renfro,renfrpa01
1980,NBA,GSW,Billy Reid,reidbi01
1980,NBA,CHI,Jay Shidler,shidlja01
1980,NBA,DEN,Jim Graziano,graziji01
1980,NBA,NJN,Barry Young,youngba01
1980,NBA,IND,Scott Rogers,rogersc01
1980,NBA,CLE,Melvin Crafter,craftme01
1980,NBA,POR,Rick Boucher,bouchri01
1980,NBA,DAL,Ken Williams,willike06
1980,NBA,NYK,Don Wiley,wileydo01
1980,NBA,WSB,Clinton Wyatt,wyattcl01
1980,NBA,SAS,Al Williams,willial04
1980,NBA,KCK,Charley Cole,colech01
1980,NBA,MIL,Del Yarbrough,yarbrde01
1980,NBA,ATL,Stanley Lamb,lambst01
1980,NBA,PHO,Keith French,frencke01
1980,NBA,SEA,Jim Tillman,tillmji02
1980,NBA,PHI,Luke Griffin,grifflu01
1980,NBA,BOS,Brian Jung,jungbr01
1980,NBA,GSW,Tim Higgins,higgiti01
1980,NBA,UTA,Leroy Coleman,colemle01
1980,NBA,DEN,Earl Sango,sangoea01
1980,NBA,CHI,Billy Foster,fostebi01
1980,NBA,IND,John Bates,batesjo01
1980,NBA,POR,Dave Kufeld,kufelda01
1980,NBA,DAL,Tom Morgan,morgato01
1980,NBA,WSB,Don Youman,youmado01
1980,NBA,NYK,Gerard Ross,rossge01
1980,NBA,SAS,Steve Schall,schalst01
1980,NBA,MIL,Melvin Crayton,craytme01
1980,NBA,PHO,Randy Carroll,carrora01
1980,NBA,SEA,Kent Williams,willike07
1980,NBA,PHI,Joe Hand,handjo01
1980,NBA,BOS,John Nolan,nolanjo01
1979,NBA,LAL,Magic Johnson,johnsma02
1979,NBA,CHI,Dave Greenwood,greenda01
1979,NBA,NYK,Bill Cartwright,cartwbi01
1979,NBA,DET,Greg Kelser,kelsegr01
1979,NBA,MIL,Sidney Moncrief,moncrsi01
1979,NBA,SEA,James Bailey,baileja01
1979,NBA,SEA,Vinnie Johnson,johnsvi01
1979,NBA,NJN,Calvin Natt,nattca01
1979,NBA,NYK,Larry Demic,demicla01
1979,NBA,DET,Roy Hamilton,hamilro01
1979,NBA,NJN,Cliff Robinson,robincl01
1979,NBA,POR,Jim Paxson,paxsoji02
1979,NBA,IND,Dudley Bradley,bradldu01
1979,NBA,LAL,Brad Holland,hollabr01
1979,NBA,DET,Phil Hubbard,hubbaph01
1979,NBA,PHI,Jim Spanarkel,spanaji01
1979,NBA,HOU,Lee Johnson,johnsle01
1979,NBA,KCK,Reggie King,kingre01
1979,NBA,SAS,Wiley Peck,peckwi01
1979,NBA,UTA,Larry Knight,knighla01
1979,NBA,NYK,Sly Williams,willisl01
1979,NBA,PHO,Kyle Macy,macyky01
1979,NBA,UTA,Tico Brown,brownti02
1979,NBA,PHO,Johnny High,highjo01
1979,NBA,LAL,Ollie Mack,mackol01
1979,NBA,CLE,Bruce Flowers,flowebr01
1979,NBA,NYK,Reggie Carter,cartere01
1979,NBA,GSW,Danny Salisbury,salisda01
1979,NBA,DET,Tony Price,priceto01
1979,NBA,DEN,Gary Garland,garlaga01
1979,NBA,MIL,Edgar Jones,jonesed01
1979,NBA,IND,Tony Zeno,zenoto01
1979,NBA,CHI,Lawrence Butler,butlela01
1979,NBA,NYK,Kim Goetz,goetzki01
1979,NBA,ATL,James Bradley,bradlja01
1979,NBA,PHI,Clint Richardson,richacl01
1979,NBA,PHI,Bernard Toone,toonebe01
1979,NBA,ATL,Larry Wilson,wilsola01
1979,NBA,LAL,Victor King,kingvi01
1979,NBA,POR,Andrew Fields,fieldan01
1979,NBA,LAL,Mark Young,youngma01
1979,NBA,HOU,Paul Mokeski,mokespa01
1979,NBA,SEA,Johnny Moore,moorejo01
1979,NBA,WSB,Joe DeSantis,desanjo01
1979,NBA,UTA,Arvid Kramer,kramear01
1979,NBA,WSB,Andrew Parker,parkean02
1979,NBA,CHI,Calvin Garrett,garreca01
1979,NBA,DET,Terry Duerod,duerote01
1979,NBA,CHI,Cedrick Hordges,hordgce01
1979,NBA,NYK,Geoff Huston,hustoge01
1979,NBA,NJN,John Gerdy,gerdyjo01
1979,NBA,MIL,Larry Gibson,gibsola01
1979,NBA,BOS,Wayne Kreklow,kreklwa01
1979,NBA,GSW,Cheese Johnson,johnsch02
1979,NBA,SDC,Tom Channel,channto01
1979,NBA,POR,Mickey Fox,foxmi01
1979,NBA,ATL,Don Marsh,marchdo01
1979,NBA,PHI,Earl Cureton,curetea01
1979,NBA,HOU,Ricardo Brown,brownri03
1979,NBA,LAL,Walter Daniels,daniewa01
1979,NBA,BOS,Ernesto Malcolm,malcoer01
1979,NBA,KCK,Terry Crosby,crosbte01
1979,NBA,SAS,Sylvester Norris,norrisy01
1979,NBA,PHO,Al Green,greenal01
1979,NBA,CLE,Bill Laimbeer,laimbbi01
1979,NBA,WSB,Charles Floyd,floydch01
1979,NBA,UTA,Greg Deane,deanegr01
1979,NBA,BOS,Nick Galis,galisni01
1979,NBA,MIL,Eugene Robinson,robineu01
1979,NBA,CLE,Rick Swing,swingri01
1979,NBA,NYK,Larry Rogers,rogerla01
1979,NBA,CHI,George Maynor,maynoge01
1979,NBA,SEA,James Donaldson,donalja01
1979,NBA,IND,Don Newman,newmado01
1979,NBA,GSW,Ron Ripley,riplero01
1979,NBA,HOU,Sammy Drummer,drummsa01
1979,NBA,SDC,Lionel Garrett,garreli01
1979,NBA,POR,Darryl Robinson,robinda02
1979,NBA,LAL,Ray White,whitera02
1979,NBA,HOU,Lionel Green,greenli02
1979,NBA,LAL,Ricky Reed,reedri02
1979,NBA,GSW,Jerry Sichting,sichtje01
1979,NBA,PHI,Mike Niles,nilesmi01
1979,NBA,SAS,Al Daniel,danieal01
1979,NBA,KCK,John McCullough,mcculjo01
1979,NBA,PHO,Malcolm Cesare,cesarma01
1979,NBA,SEA,Richie Allen,allenri01
1979,NBA,WSB,Lamont Reid,reidla01
1979,NBA,UTA,Perry Wolfe,perrywo01
1979,NBA,BOS,Jimmy Allen,allenji01
1979,NBA,CLE,Matt Simpkins,simpkma01
1979,NBA,DET,Flintie Ray Williams,willifl02
1979,NBA,CHI,Larry Washington,washila01
1979,NBA,NYK,Johnny Green,greenjo06
1979,NBA,NJN,Jim Abromaitis,abromji01
1979,NBA,GSW,George Lett,lettge01
1979,NBA,MIL,Jim Tillman,tillmji02
1979,NBA,IND,Billy Reid,reidbi01
1979,NBA,SDC,Greg Joyner,joynegr01
1979,NBA,POR,Matt White,whitema01
1979,NBA,ATL,Tiny Pinder,pindeti01
1979,NBA,DEN,Larry Williams,willila04
1979,NBA,PHI,Carl McPipe,mcpipca01
1979,NBA,HOU,Allen Leavell,leaveal01
1979,NBA,KCK,Curtis Watkins,watkicu01
1979,NBA,SAS,Steve Schall,schalst01
1979,NBA,PHO,Mark Eaton,eatonma01
1979,NBA,WSB,Marshall Ashford,ashfoma01
1979,NBA,UTA,Ernie Cobb,cobber01
1979,NBA,BOS,Marvin Delph,delphma01
1979,NBA,DET,Truman Claytor,clayttr01
1979,NBA,CLE,Jon Manning,mannijo02
1979,NBA,NYK,Phil Abney,abneyph01
1979,NBA,CHI,Steve Smith,smithst05
1979,NBA,NJN,Tony Smith,smithto04
1979,NBA,MIL,Derrick Mayes,mayesde01
1979,NBA,IND,Greg Guye,guyegr01
1979,NBA,GSW,Jim Mitchem,mitchji01
1979,NBA,SDC,Bob Bender,bendebo01
1979,NBA,POR,Ray Ellis,ellisra01
1979,NBA,ATL,Dwight Williams,willidw01
1979,NBA,DEN,Odell Ball,ballod01
1979,NBA,PHI,Dan Hartshorne,hartsda01
1979,NBA,HOU,Collie Davis,davisco01
1979,NBA,SAS,Terry Knight,knighte01
1979,NBA,KCK,Bob Roma,romabo01
1979,NBA,PHO,Dale Shackleford,shackda01
1979,NBA,WSB,Garcia Hopkins,hopkiga01
1979,NBA,UTA,Paul Poe,poepa01
1979,NBA,BOS,Steve Castellan,castest01
1979,NBA,CLE,Steve Skaggs,skaggst01
1979,NBA,DET,Ken Jones,joneske02
1979,NBA,CHI,Mike Eversley,eversmi01
1979,NBA,NYK,Marc Coleman,colemma02
1979,NBA,NJN,Jim Strickland,stricji01
1979,NBA,IND,Dirk Ewing,ewingdi01
1979,NBA,GSW,Ren Watson,watsore01
1979,NBA,MIL,Stan Ray,rayst01
1979,NBA,SDC,Jene Grey,greyje01
1979,NBA,POR,Jeff Tropf,tropfje01
1979,NBA,ATL,Tim Waterman,waterti01
1979,NBA,PHI,Bobby Willis,willibo02
1979,NBA,HOU,Rich Valavicius,valavri01
1979,NBA,DEN,John Johnson,johnsjo04
1979,NBA,KCK,Nick Daniels,danieni01
1979,NBA,SAS,Tyrone Branyan,branyty01
1979,NBA,PHO,Ollie Matson Jr.,matsool01
1979,NBA,UTA,Keith McDonald,mcdonke02
1979,NBA,BOS,Glenn Sudhop,sudhogl01
1979,NBA,DET,Rodney Lee,leero03
1979,NBA,CLE,Mark Haymore,haymoma01
1979,NBA,NYK,Billy Tucker,tuckebi01
1979,NBA,CHI,Tony Warren,warreto01
1979,NBA,NJN,Henry Hollingsworth,hollihe01
1979,NBA,GSW,Mario Butler,butlema01
1979,NBA,MIL,Larry Spicer,spicela01
1979,NBA,IND,Brian Magid,magidbr01
1979,NBA,SDC,Renaldo Lawrence,lawrere01
1979,NBA,POR,Willie Pounds,poundwi01
1979,NBA,ATL,John Goedeke,goedejo01
1979,NBA,HOU,Delbert Watson,watsode01
1979,NBA,DEN,Matt Teahan,teahama01
1979,NBA,PHI,Rick Raivio,raiviri01
1979,NBA,KCK,Tony Vann,vannto01
1979,NBA,PHO,Charles Jones,jonesch01
1979,NBA,WSB,Jo Jo Walters,waltejo01
1979,NBA,UTA,Milt Huggins,huggimi01
1979,NBA,BOS,Kevin Sinnett,sinneke01
1979,NBA,CLE,Tim Joyce,joyceti01
1979,NBA,DET,Val Bracey,braceva01
1979,NBA,CHI,James Jackson,jacksja04
1979,NBA,NYK,Brett Wyatt,wyattbr01
1979,NBA,NJN,Ricky Free,freeri01
1979,NBA,MIL,Roger Lapham,lapharo01
1979,NBA,GSW,Gene Ransom,ransoge01
1979,NBA,SDC,Mike Dodd,doddmi01
1979,NBA,POR,Stan Eckwood,eckwost01
1979,NBA,ATL,Cedric Oliver,olivece01
1979,NBA,DEN,Emmett Lewis,lewisem01
1979,NBA,PHI,Coby Leavitt,leavico01
1979,NBA,KCK,Gary Wilson,wilsoga01
1979,NBA,SAS,Eddie McLeod,mcleoed01
1979,NBA,PHO,Hosea Champine,champho01
1979,NBA,WSB,Gary Ray Hooker,hookera01
1979,NBA,UTA,Paul Dawkins,dawkipa01
1979,NBA,BOS,Alton Byrd,byrdal01
1979,NBA,DET,Willie Polk,polkwi01
1979,NBA,CLE,Terry Peavy,peavyte01
1979,NBA,NYK,Gordon Thomas,thomago01
1979,NBA,CHI,Marvin Thomas,thomsma01
1979,NBA,NJN,Eric Fleisher,fleiser01
1979,NBA,GSW,Kevin Heenan,heenake01
1979,NBA,MIL,Chris Fahrbach,fahrbch01
1979,NBA,SDC,Greg Hunter,huntegr01
1979,NBA,POR,Kelvin Small,smallke01
1979,NBA,ATL,Chad Nelson,nelsoch01
1979,NBA,CHI,Cortez Collins,collico01
1979,NBA,PHI,Keith McCord,mccorke01
1979,NBA,SAS,Glenn Fine,finegl01
1979,NBA,KCK,Russell Saunders,saundru01
1979,NBA,PHO,Korky Nelson,nelsoko01
1979,NBA,WSB,Steve Martin,martist01
1978,NBA,POR,Mychal Thompson,thompmy01
1978,NBA,KCK,Phil Ford,fordph01
1978,NBA,IND,Rick Robey,robeyri01
1978,NBA,NYK,Michael Ray Richardson,richami01
1978,NBA,GSW,Purvis Short,shortpu01
1978,NBA,BOS,Larry Bird,birdla01
1978,NBA,POR,Ron Brewer,brewero01
1978,NBA,BOS,Freeman Williams,willifr01
1978,NBA,CHI,Reggie Theus,theusre01
1978,NBA,ATL,Butch Lee,leebu01
1978,NBA,NOJ,James Hardy,hardyja01
1978,NBA,MIL,George Johnson,johnsge03
1978,NBA,NJN,Winford Boynes,boynewi01
1978,NBA,WSB,Roger Phegley,pheglro01
1978,NBA,CLE,Mike Mitchell,mitchmi01
1978,NBA,ATL,Jack Givens,givenja01
1978,NBA,DEN,Rod Griffin,griffro01
1978,NBA,WSB,Dave Corzine,corzida01
1978,NBA,PHO,Marty Byrnes,byrnema01
1978,NBA,SAS,Frankie Sanders,sandefr01
1978,NBA,DEN,Mike Evans,evansmi01
1978,NBA,GSW,Raymond Townsend,townsra01
1978,NBA,DET,Terry Tyler,tylerte01
1978,NBA,POR,Keith Herron,herroke01
1978,NBA,ATL,Rick Wilson,wilsori01
1978,NBA,LAL,Ron Carter,cartero01
1978,NBA,IND,Wayne Radford,radfowa01
1978,NBA,HOU,Buster Matheney,mathebu01
1978,NBA,DET,John Long,longjo01
1978,NBA,BOS,Jeff Judkins,judkije01
1978,NBA,CHI,Marvin Johnson,johnsma04
1978,NBA,NYK,John Rudd,ruddjo01
1978,NBA,CLE,Harry Davis,davisha01
1978,NBA,NYK,Greg Bunch,bunchgr01
1978,NBA,NOJ,Tommie Green,greento01
1978,NBA,PHI,Maurice Cheeks,cheekma01
1978,NBA,WSB,Terry Sykes,sykeste01
1978,NBA,LAL,Lew Massey,massele01
1978,NBA,SEA,James Lee,leeja01
1978,NBA,GSW,Wayne Cooper,coopewa01
1978,NBA,SDC,Jerome Whitehead,whiteje01
1978,NBA,SEA,Keven McDonald,mcdonke01
1978,NBA,PHI,Glenn Hagan,hagangl01
1978,NBA,POR,Clemon Johnson,johnscl01
1978,NBA,NJN,Mike Phillips,phillmi01
1978,NBA,DEN,Hollis Copeland,copelho01
1978,NBA,HOU,Billy Ray Bates,batesbi01
1978,NBA,SDC,Mike Santos,santomi01
1978,NBA,KCK,Jeff Cook,cookje01
1978,NBA,BOS,Dana Skinner,skinnda01
1978,NBA,SDC,Ricky Gallon,gallori01
1978,NBA,KCK,Mike Russell,russemi01
1978,NBA,CHI,Randy Ayers,ayersra01
1978,NBA,ATL,Steve Grant,grantst01
1978,NBA,NYK,Marc Iavaroni,iavarma01
1978,NBA,GSW,Steve Neff,neffst01
1978,NBA,CLE,Kenny Higgs,higgske01
1978,NBA,WSB,Rick Apke,apkeri01
1978,NBA,MIL,Pat Cummings,cummipa01
1978,NBA,LAL,Michael Cooper,coopemi01
1978,NBA,SEA,Dave Baxter,baxteda01
1978,NBA,NJN,Dave Batton,battoda01
1978,NBA,PHO,Joel Kramer,kramejo01
1978,NBA,SAS,Gerald Henderson,hendege01
1978,NBA,SDC,Marvin Delph,delphma01
1978,NBA,POR,Sterling Edmonds,edmunst01
1978,NBA,HOU,Jackie Robinson,robinja01
1978,NBA,SDC,Jim Boylan,boylaji01
1978,NBA,HOU,Joel Thompson,thompjo02
1978,NBA,KCK,Geoff Crompton,crompge01
1978,NBA,IND,Rickey Lee,leeri01
1978,NBA,BOS,Dave Nelson,nelsoda01
1978,NBA,SDC,Larry Harris,harrila01
1978,NBA,NOJ,Mel Davis,davisme02
1978,NBA,NOJ,Jeff Covington,covinje01
1978,NBA,SDC,Leroy McDonald,mcdonle01
1978,NBA,GSW,Derrick Jackson,jacksde02
1978,NBA,CLE,Stan Rome,romest01
1978,NBA,NYK,Erving Giddings,giddier01
1978,NBA,MIL,Otis Howard,howarot01
1978,NBA,WSB,Lawrence Boston,bostola01
1978,NBA,LAL,Harold Robertson,roberha01
1978,NBA,SEA,Billy Lewis,lewisbi01
1978,NBA,NJN,Walter Jordan,jordawa01
1978,NBA,PHO,Bob Miller,millebo01
1978,NBA,SAS,Rich Adams,adamsri01
1978,NBA,PHI,Brett Vroman,vromabr01
1978,NBA,PHO,Wayne Smith,smithwa01
1978,NBA,NJN,Cecil Rose,rosece01
1978,NBA,SDC,David Thompson,thompda02
1978,NBA,HOU,Gary Goodner,goodnga01
1978,NBA,IND,James Sparrow,sparrja01
1978,NBA,KCK,Derrick Clairborne,clairde01
1978,NBA,BOS,Greg Tynes,tynesgr01
1978,NBA,DET,Dave Caligaris,caligda01
1978,NBA,NOJ,Duck Williams,willidu01
1978,NBA,CHI,Ron Anthony,anthoro01
1978,NBA,ATL,Chris Potter,pottech01
1978,NBA,CLE,Ken Koenigs,koenike01
1978,NBA,NYK,Greg Green,greengr01
1978,NBA,GSW,Bubba Wilson,wilsobu01
1978,NBA,WSB,Roger Dickens,dickero01
1978,NBA,MIL,Russ Coleman,colemru01
1978,NBA,LAL,Carlos Terry,terryca01
1978,NBA,SEA,Ralph Drollinger,drollra01
1978,NBA,DEN,Michael Edwards,edwarmi02
1978,NBA,PHO,Andre Wakefield,wakefan01
1978,NBA,SAS,Eugene Parker,parkeeu01
1978,NBA,PHI,Mark Haymore,haymoma01
1978,NBA,POR,Clay Johnson,johnscl02
1978,NBA,NJN,Golie Augustus,augusgo01
1978,NBA,SDC,Bob Misevicius,miscebo01
1978,NBA,HOU,Eddie Joe Chavez,chaveed01
1978,NBA,KCK,Jim Krivacs,krivaji01
1978,NBA,IND,Sherman Dillard,dillash02
1978,NBA,BOS,Dave Winey,wineyda01
1978,NBA,DET,Audie Matthews,matthau01
1978,NBA,NOJ,John Douglas,dougljo01
1978,NBA,CHI,John Shoemaker,shoemjo01
1978,NBA,ATL,Gerald Glover,glovege01
1978,NBA,NYK,Eddie Warren,warreed01
1978,NBA,GSW,Buzz Harnett,hartnbu01
1978,NBA,CLE,Ron Bell,bellro01
1978,NBA,MIL,Dave Kyle,kyleda01
1978,NBA,WSB,Archie Aldridge,aldriar01
1978,NBA,LAL,Kim Stewart,stewaki01
1978,NBA,DEN,Robert Heard,heardro01
1978,NBA,PHO,Charles Thompson,thompch01
1978,NBA,SAS,Harry Morgan,morgaha01
1978,NBA,PHI,Osborne Lockhart,lockhos01
1978,NBA,POR,Tim Evans,evansti01
1978,NBA,NJN,Doug Jemison,jemisdo01
1978,NBA,SDC,Stan Pietkiewicz,pietkst01
1978,NBA,HOU,Stan Stewart,stewast01
1978,NBA,IND,Ollie Matson Jr.,matsool01
1978,NBA,KCK,Charles McMillian,mcmilch01
1978,NBA,BOS,Steve Balkun,balkust01
1978,NBA,DET,Herb Entzminger,entzmhe01
1978,NBA,NOJ,Willie Howard,howarwi02
1978,NBA,CHI,Jarvis Reynolds,reynoja01
1978,NBA,ATL,Jim DeWeese,deweeji01
1978,NBA,GSW,Rick Bernard,bernari01
1978,NBA,CLE,Tony Smith,smithto04
1978,NBA,NYK,Gary Pember,pembega01
1978,NBA,WSB,Ed Hopkins,hopkied01
1978,NBA,MIL,Kim Anderson,anderki01
1978,NBA,LAL,Larry Paige,paigela01
1978,NBA,DEN,Jack Gilloon,gilloja01
1978,NBA,PHO,Steve Malovic,malovst01
1978,NBA,SAS,Hector Olivencia,olivehe01
1978,NBA,PHI,Anthony Murray,murraan01
1978,NBA,POR,Walter Reason,reasowa01
1978,NBA,NJN,Bruce Campbell,campbbr01
1978,NBA,SDC,Felton Young,youngfe01
1978,NBA,KCK,Ron Hammye,hammyro01
1978,NBA,BOS,Kim Fisher,fisheki01
1978,NBA,DET,Earl Evans,evansea01
1978,NBA,NOJ,Carl Kilpatrick,kilpaca01
1978,NBA,CHI,Chubby Cox,coxch01
1978,NBA,ATL,Ed Murphy,murphed01
1978,NBA,CLE,Roland Martin,martiro01
1978,NBA,NYK,Greg Sanders,sandegr01
1978,NBA,GSW,Tony Searcy,searcto01
1978,NBA,MIL,Tom Zaliagiris,zaligto01
1978,NBA,WSB,Nestor Cora,corane01
1978,NBA,DEN,Larry Vaculik,vaculla01
1978,NBA,PHO,George Fowler,fowlege01
1978,NBA,SAS,Henry Taylor,taylohe01
1978,NBA,PHI,Alan Cunningham,cunnial01
1978,NBA,POR,Mark Wickman,wickmma01
1978,NBA,NJN,Frank Sowinski,sowinfr01
1978,NBA,SDC,Bobby White,whitebo01
1978,NBA,BOS,Les Anderson,anderle01
1978,NBA,DET,Ulice Payne,payneul01
1978,NBA,NOJ,Chad Nelson,nelsoch01
1978,NBA,CHI,Joe Ponsetto,ponsejo01
1978,NBA,ATL,Maurice Robinson,robinma01
1978,NBA,NYK,Denny Fields,fieldda01
1978,NBA,GSW,Bobby Humbles,humblbo01
1978,NBA,CLE,Steve Bayless,baylest01
1978,NBA,WSB,Tim Claxton,claxtti01
1978,NBA,MIL,Gary Rosenberger,rosenga01
1978,NBA,DEN,Tom Schneeberger,schneto01
1978,NBA,PHO,Nate Stokes,stokena01
1978,NBA,SAS,Rick Taylor,taylori01
1978,NBA,POR,Paul Cozens,cozenpa01
1978,NBA,NJN,Michael Vicens,vicenmi01
1978,NBA,BOS,Walter Harrigan,harriwa01
1978,NBA,DET,Dave Grauzer,grauzda01
1978,NBA,NOJ,Rickey Williams,williri01
1978,NBA,CHI,Mark Tucker,tuckema01
1978,NBA,ATL,Marshall Lester,lestema01
1978,NBA,GSW,Mike Muff,muffmi01
1978,NBA,CLE,Gary Winton,winstga01
1978,NBA,NYK,Ernest Simons,simoner01
1978,NBA,MIL,Tom Anderson,anderto01
1978,NBA,WSB,Steve Connor,connost01
1978,NBA,DEN,Phil Taylor,tayloph01
1978,NBA,PHO,Lewis Cohen,cohenle01
1978,NBA,SAS,Larry Brewster,brewsla01
1978,NBA,PHI,Dennis James,jamesde02
1978,NBA,POR,Tim Warkentin,workiti01
1977,NBA,MIL,Kent Benson,bensoke01
1977,NBA,KCK,Otis Birdsong,birdsot01
1977,NBA,MIL,Marques Johnson,johnsma01
1977,NBA,WSB,Greg Ballard,ballagr01
1977,NBA,PHO,Walter Davis,daviswa03
1977,NBA,LAL,Kenny Carr,carrke01
1977,NBA,NJN,Bernard King,kingbe01
1977,NBA,SEA,Jack Sikma,sikmaja01
1977,NBA,DEN,Tom LaGarde,lagarto01
1977,NBA,NYK,Ray Williams,willira01
1977,NBA,MIL,Ernie Grunfeld,grunfer01
1977,NBA,BOS,Cedric Maxwell,maxwece01
1977,NBA,CHI,Tate Armstrong,armstta01
1977,NBA,ATL,Tree Rollins,rollitr01
1977,NBA,LAL,Brad Davis,davisbr01
1977,NBA,GSW,Rickey Green,greenri01
1977,NBA,WSB,Bo Ellis,ellisbo02
1977,NBA,GSW,Wesley Cox,coxwe01
1977,NBA,POR,Rich Laurel,laureri01
1977,NBA,PHI,Glenn Mosley,moslegl01
1977,NBA,DEN,Anthony Roberts,roberan01
1977,NBA,LAL,Norm Nixon,nixonno01
1977,NBA,CHI,Mike Glenn,glennmi01
1977,NBA,BUF,Larry Johnson,johnsla01
1977,NBA,PHI,Wilson Washington,washiwi01
1977,NBA,NYK,Glen Gondrezick,gondrgl01
1977,NBA,MIL,Glen Williams,willigl01
1977,NBA,POR,Kim Anderson,anderki01
1977,NBA,IND,Alonzo Bradley,bradlal01
1977,NBA,CHI,Steve Sheppard,sheppst01
1977,NBA,KCK,Eddie Owens,owensed01
1977,NBA,NYK,Toby Knight,knighto01
1977,NBA,CLE,Eddie Jordan,jordaed01
1977,NBA,HOU,Larry Moffett,moffela01
1977,NBA,CHI,Mark Landsberger,landsma01
1977,NBA,DET,Ben Poquette,poquebe01
1977,NBA,SAS,Jeff Wilkins,wilkije01
1977,NBA,GSW,Ricky Love,loveri01
1977,NBA,WSB,Phil Walker,walkeph01
1977,NBA,HOU,Robert Reid,reidro01
1977,NBA,POR,T.R. Dunn,dunntr01
1977,NBA,PHI,Bob Elliott,elliobo01
1977,NBA,PHI,Herm Harris,harrihe02
1977,NBA,NOJ,Essie Hollis,hollies01
1977,NBA,KCK,Bill Paterno,paterbi01
1977,NBA,LAL,James Edwards,edwarja01
1977,NBA,MIL,Gary Yoder,yoderga01
1977,NBA,ATL,Sam Smith,smithsa02
1977,NBA,ATL,Eddie Johnson,johnsed02
1977,NBA,NOJ,Tony Hanson,hansoto01
1977,NBA,IND,Stan Mayhew,mayhest01
1977,NBA,SEA,Joe Hassett,hassejo01
1977,NBA,KCK,John Kuester,kuestjo01
1977,NBA,NYK,Lloyd McMillian,mcmilll01
1977,NBA,CLE,Steve Grote,grotest01
1977,NBA,BOS,Skip Brown,brownsk01
1977,NBA,WSB,Steve Puidokas,puidost01
1977,NBA,DET,John Irving,irvinjo01
1977,NBA,SAS,Dan Henderson,hendeda02
1977,NBA,GSW,Marlon Redmond,redmoma01
1977,NBA,WSB,Jerry Schellenberg,schelje01
1977,NBA,HOU,Phil Bond,bondph01
1977,NBA,POR,Ricky Brown,brownri02
1977,NBA,PHI,Arnold Dugger,duggear01
1977,NBA,DEN,Robert Smith,smithro01
1977,NBA,PHO,Mike Bratz,bratzmi01
1977,NBA,NJN,Bob Elmore,elmorbo01
1977,NBA,BUF,Melvin Watkins,watkime01
1977,NBA,MIL,Lewis Brown,brownle02
1977,NBA,ATL,Dave Bormann,bormada01
1977,NBA,PHO,Greg Griffin,griffgr01
1977,NBA,NOJ,Dennis Boyd,boydde01
1977,NBA,IND,George Pendleton,pendlge01
1977,NBA,SEA,Jim Cooper,coopeji01
1977,NBA,KCK,Larry Williams,willila03
1977,NBA,NYK,Steve Hayes,hayesst01
1977,NBA,CLE,Melvin Jones,jonesme02
1977,NBA,BOS,Jeff Cummings,cummije01
1977,NBA,CHI,Mike McConalthy,mcconmi02
1977,NBA,DET,Bruce King,kingbr02
1977,NBA,SAS,Matt Hicks,hicksma01
1977,NBA,GSW,Roy Smith,smithro03
1977,NBA,WSB,David Reavis,reavida01
1977,NBA,HOU,Rocky Smith,smithro04
1977,NBA,POR,Greg White,whitegr01
1977,NBA,PHI,Jeff Jonas,jonesja05
1977,NBA,GSW,Leartha Scott,scottle01
1977,NBA,LAL,Tony Robertson,roberto01
1977,NBA,NJN,Gerald Cunningham,cunnige02
1977,NBA,BUF,Mike Hanley,hanlemi01
1977,NBA,MIL,Ron Norwood,norworo01
1977,NBA,ATL,Bill Gordon,gordobi01
1977,NBA,PHO,Cecil Rellford,rellfce01
1977,NBA,NOJ,Jim Grady,gradyji01
1977,NBA,IND,Marvin Jackson,jacksma03
1977,NBA,SEA,Dale Haverman,haberda01
1977,NBA,KCK,Bob Chapman,chapmbo01
1977,NBA,NYK,Bill Terry,terrybi01
1977,NBA,CLE,Al Smith,smithal02
1977,NBA,BOS,Bill Langloh,langlbi01
1977,NBA,CHI,Nate Davis,davisna01
1977,NBA,DET,Jim Kennedy,kenneji01
1977,NBA,SAS,Scott Sims,simssc01
1977,NBA,GSW,Ray Epps,eppsra01
1977,NBA,WSB,Bruce Parkinson,parkibr01
1977,NBA,HOU,Ed Thompson,thomped02
1977,NBA,POR,Donn Wilber,wilbedo01
1977,NBA,PHI,Teko Wynder,wyndete01
1977,NBA,DEN,John Billips,billujo01
1977,NBA,LAL,John Robinson,robinjo01
1977,NBA,NJN,Mark Crow,crowma01
1977,NBA,BUF,Curvan Lewis,lewiscu01
