season,lg,player,player_id,age
1994,nba,Derrick Coleman,colemde01,26
1994,nba,Dominique Wilkins,wilkido01,34
1994,nba,Shaquille O'Neal,onealsh01,21
1994,nba,Kenny Anderson,anderke01,23
1994,nba,Reggie Miller,millere01,28
1994,nba,Danny Manning,mannida01,27
1994,nba,Rod Strickland,stricro02,27
1994,nba,Clyde Drexler,drexlcl01,31
1994,nba,B.J. Armstrong,armstbj01,26
1994,nba,Steve Smith,smithst01,24
1994,nba,Glen Rice,ricegl01,26
1994,nba,Kendall Gill,gillke01,25
1994,nba,Detlef Schrempf,schrede01,31
1994,nba,Tom Gugliotta,guglito01,24
1994,nba,Ron Harper,harpero01,30
1994,nba,Jeff Hornacek,hornaje01,30
1994,nba,Jim Jackson,jacksji01,23
1994,nba,Clarence Weatherspoon,weathcl01,23
1994,nba,Chris Webber,webbech01,20
1994,nba,Vin Baker,bakervi01,22
1994,nba,Jamal Mashburn,mashbja01,21
1994,nba,Isaiah Rider,rideris01,22
1994,nba,Dino Radja,radjadi01,26
1994,nba,Nick Van Exel,vanexni01,22
1994,nba,Shawn Bradley,bradlsh01,21
1994,nba,Toni Kukoč,kukocto01,25
1994,nba,Lindsey Hunter,hunteli01,23
1994,nba,Calbert Cheaney,cheanca01,22
1994,nba,Chris Mills,millsch01,24
1994,nba,Sam Cassell,cassesa01,24
1994,nba,George Lynch,lynchge01,23
1994,nba,Antonio Davis,davisan01,25
1994,nba,Rodney Rogers,rogerro01,22
1994,nba,P.J. Brown,brownpj01,24
1994,nba,Popeye Jones,jonespo01,23
1994,nba,James Robinson,robinja02,23
1993,nba,Michael Jordan,jordami01,29
1993,nba,Hakeem Olajuwon,olajuha01,30
1993,nba,Dennis Rodman,rodmade01,31
1993,nba,Joe Dumars,dumarjo01,29
1993,nba,Scottie Pippen,pippesc01,27
1993,nba,David Robinson,robinda01,27
1993,nba,Larry Nance,nancela01,33
1993,nba,Dan Majerle,majerda01,27
1993,nba,John Starks,starkjo01,27
1993,nba,Horace Grant,grantho01,27
1993,nba,Karl Malone,malonka01,29
1993,nba,John Stockton,stockjo01,30
1993,nba,Mookie Blaylock,blaylmo01,25
1993,nba,Nate McMillan,mcmilna01,28
1993,nba,Buck Williams,willibu01,32
1993,nba,Anthony Mason,masonan01,26
1993,nba,Charles Oakley,oaklech01,29
1993,nba,Patrick Ewing,ewingpa01,30
1993,nba,A.C. Green,greenac01,29
1993,nba,Shawn Kemp,kempsh01,23
1993,nba,Derrick McKey,mckeyde01,26
1993,nba,Alonzo Mourning,mournal01,22
1993,nba,Dikembe Mutombo,mutomdi01,26
1993,nba,Gary Payton,paytoga01,24
1993,nba,Sean Elliott,elliose01,24
1993,nba,Derek Harper,harpede01,31
1993,nba,Stacey Augmon,augmost01,24
1993,nba,Charles Barkley,barklch01,29
1993,nba,Sam Perkins,perkisa01,31
1993,nba,Doc Rivers,riverdo01,31
1993,nba,Micheal Williams,willimi02,26
1993,nba,Muggsy Bogues,boguemu01,28
1993,nba,Derrick Coleman,colemde01,25
1993,nba,Dale Davis,davisda01,23
1993,nba,Clyde Drexler,drexlcl01,30
1993,nba,Shaquille O'Neal,onealsh01,20
1993,nba,Alvin Robertson,roberal01,30
1993,nba,Clifford Robinson,robincl02,26
1993,nba,Detlef Schrempf,schrede01,30
1993,nba,Latrell Sprewell,sprewla01,22
1993,nba,Isiah Thomas,thomais01,31
1993,nba,Otis Thorpe,thorpot01,30
1993,nba,Mark Price,pricema01,28
1993,nba,Dominique Wilkins,wilkido01,33
1993,nba,Larry Johnson,johnsla02,23
1993,nba,Tim Hardaway,hardati01,26
1993,nba,Dražen Petrović,petrodr01,28
1993,nba,Danny Manning,mannida01,26
1993,nba,Reggie Lewis,lewisre01,27
1993,nba,Kevin Johnson,johnske02,26
1993,nba,Reggie Miller,millere01,27
1993,nba,Jeff Hornacek,hornaje01,29
1993,nba,Chris Mullin,mullich01,29
1993,nba,Kenny Anderson,anderke01,22
1993,nba,Brad Daugherty,daughbr01,27
1993,nba,Mark Jackson,jacksma01,27
1993,nba,Scott Skiles,skilesc01,28
1993,nba,Doug West,westdo01,25
1993,nba,Ricky Pierce,piercri01,33
1993,nba,Kevin Willis,willike02,30
1993,nba,Charles Smith,smithch01,27
1993,nba,Steve Smith,smithst01,23
1993,nba,Rod Strickland,stricro02,26
1993,nba,Christian Laettner,laettch01,23
1993,nba,Tom Gugliotta,guglito01,23
1993,nba,LaPhonso Ellis,ellisla01,22
1993,nba,Walt Williams,williwa02,22
1993,nba,Robert Horry,horryro01,22
1993,nba,Clarence Weatherspoon,weathcl01,22
1993,nba,Richard Dumas,dumasri02,23
1993,nba,Harold Miner,minerha01,21
1993,nba,Anthony Peeler,peelean01,23
1993,nba,Todd Day,dayto01,23
1993,nba,Jim Jackson,jacksji01,22
1993,nba,Adam Keefe,keefead01,22
1993,nba,Sean Rooks,rooksse01,23
1993,nba,Anthony Avent,aventan01,23
1993,nba,Doug Christie,chrisdo01,22
1993,nba,Lloyd Daniels,daniell01,25
1993,nba,Bryant Stith,stithbr01,22
1992,nba,Dennis Rodman,rodmade01,30
1992,nba,Michael Jordan,jordami01,28
1992,nba,David Robinson,robinda01,26
1992,nba,Joe Dumars,dumarjo01,28
1992,nba,Scottie Pippen,pippesc01,26
1992,nba,Larry Nance,nancela01,32
1992,nba,Buck Williams,willibu01,31
1992,nba,Patrick Ewing,ewingpa01,29
1992,nba,John Stockton,stockjo01,29
1992,nba,Micheal Williams,willimi02,25
1992,nba,Dan Majerle,majerda01,26
1992,nba,Horace Grant,grantho01,26
1992,nba,Hakeem Olajuwon,olajuha01,29
1992,nba,Terry Porter,portete01,28
1992,nba,Alvin Robertson,roberal01,29
1992,nba,Clyde Drexler,drexlcl01,29
1992,nba,A.C. Green,greenac01,28
1992,nba,Muggsy Bogues,boguemu01,27
1992,nba,Derek Harper,harpede01,30
1992,nba,Dikembe Mutombo,mutomdi01,25
1992,nba,Stacey Augmon,augmost01,23
1992,nba,Jeff Malone,malonje01,30
1992,nba,Karl Malone,malonka01,28
1992,nba,Mark Price,pricema01,27
1992,nba,Kevin Willis,willike02,29
1992,nba,Larry Bird,birdla01,35
1992,nba,Mookie Blaylock,blaylmo01,24
1992,nba,Terry Davis,daviste01,24
1992,nba,Mark Eaton,eatonma01,35
1992,nba,Blue Edwards,edwarbl01,26
1992,nba,Sean Elliott,elliose01,23
1992,nba,Tim Hardaway,hardati01,25
1992,nba,Charles Jones,jonesch01,34
1992,nba,Jerome Kersey,kerseje01,29
1992,nba,Reggie Lewis,lewisre01,26
1992,nba,Vernon Maxwell,maxweve01,26
1992,nba,Kevin McHale,mchalke01,34
1992,nba,Robert Parish,parisro01,38
1992,nba,Gary Payton,paytoga01,23
1992,nba,Sam Perkins,perkisa01,30
1992,nba,Detlef Schrempf,schrede01,29
1992,nba,John Starks,starkjo01,26
1992,nba,Otis Thorpe,thorpot01,29
1992,nba,Sedale Threatt,threase01,30
1992,nba,David Wingate,wingada01,28
1992,nba,Chris Mullin,mullich01,28
1992,nba,Charles Barkley,barklch01,28
1992,nba,Kevin Johnson,johnske02,25
1992,nba,Brad Daugherty,daughbr01,26
1992,nba,Jeff Hornacek,hornaje01,28
1992,nba,Larry Johnson,johnsla02,22
1992,nba,Danny Manning,mannida01,25
1992,nba,Isiah Thomas,thomais01,30
1992,nba,Mitch Richmond,richmmi01,26
1992,nba,Glen Rice,ricegl01,24
1992,nba,Kendall Gill,gillke01,23
1992,nba,Dominique Wilkins,wilkido01,32
1992,nba,Reggie Miller,millere01,26
1992,nba,Ricky Pierce,piercri01,32
1992,nba,James Worthy,worthja01,30
1992,nba,Derrick Coleman,colemde01,24
1992,nba,Terry Cummings,cummite01,30
1992,nba,Ron Harper,harpero01,28
1992,nba,Mark Jackson,jacksma01,26
1992,nba,Billy Owens,owensbi01,22
1992,nba,Steve Smith,smithst01,22
1992,nba,Rick Fox,foxri01,22
1992,nba,Terrell Brandon,brandte01,21
1992,nba,Larry Stewart,stewala01,23
1992,nba,Stanley Roberts,roberst01,21
1992,nba,Mark Macon,maconma01,22
1992,nba,Doug Smith,smithdo03,22
1992,nba,Greg Anthony,anthogr01,24
1992,nba,Dale Davis,davisda01,22
1992,nba,Paul Graham,grahapa01,24
1992,nba,Victor Alexander,alexavi01,22
1992,nba,Mike Iuzzolino,iuzzomi01,24
1992,nba,Kenny Anderson,anderke01,21
1992,nba,Robert Pack,packro01,22
1992,nba,David Benoit,benoida01,23
1992,nba,Chris Gatling,gatlich01,24
1992,nba,Greg Sutton,suttogr01,24
1991,nba,Dennis Rodman,rodmade01,29
1991,nba,David Robinson,robinda01,25
1991,nba,Michael Jordan,jordami01,27
1991,nba,Alvin Robertson,roberal01,28
1991,nba,Buck Williams,willibu01,30
1991,nba,Joe Dumars,dumarjo01,27
1991,nba,Hakeem Olajuwon,olajuha01,28
1991,nba,Scottie Pippen,pippesc01,25
1991,nba,John Stockton,stockjo01,28
1991,nba,Dan Majerle,majerda01,25
1991,nba,Derek Harper,harpede01,29
1991,nba,Patrick Ewing,ewingpa01,28
1991,nba,Kevin McHale,mchalke01,33
1991,nba,Larry Nance,nancela01,31
1991,nba,Terry Porter,portete01,27
1991,nba,Sam Perkins,perkisa01,29
1991,nba,Jerome Kersey,kerseje01,28
1991,nba,Darrell Walker,walkeda01,29
1991,nba,Vernon Maxwell,maxweve01,25
1991,nba,Doc Rivers,riverdo01,29
1991,nba,Willie Anderson,anderwi01,24
1991,nba,Mark Eaton,eatonma01,34
1991,nba,A.C. Green,greenac01,27
1991,nba,Robert Parish,parisro01,37
1991,nba,Detlef Schrempf,schrede01,28
1991,nba,Brian Shaw,shawbr01,24
1991,nba,James Worthy,worthja01,29
1991,nba,Ron Anderson,anderro01,32
1991,nba,Charles Barkley,barklch01,27
1991,nba,Frank Brickowski,brickfr01,31
1991,nba,Dee Brown,brownde01,22
1991,nba,Maurice Cheeks,cheekma01,34
1991,nba,Tyrone Corbin,corbity01,28
1991,nba,Clyde Drexler,drexlcl01,28
1991,nba,Hersey Hawkins,hawkihe01,24
1991,nba,Jeff Hornacek,hornaje01,27
1991,nba,Jay Humphries,humphja01,28
1991,nba,Magic Johnson,johnsma02,31
1991,nba,Bill Laimbeer,laimbbi01,33
1991,nba,John Salley,sallejo01,26
1991,nba,Charles Smith,smithch01,25
1991,nba,Karl Malone,malonka01,27
1991,nba,Dominique Wilkins,wilkido01,31
1991,nba,Kevin Johnson,johnske02,24
1991,nba,Chris Mullin,mullich01,27
1991,nba,Bernard King,kingbe01,34
1991,nba,Larry Bird,birdla01,34
1991,nba,Tim Hardaway,hardati01,24
1991,nba,Otis Thorpe,thorpot01,28
1991,nba,Mitch Richmond,richmmi01,25
1991,nba,Brad Daugherty,daughbr01,25
1991,nba,Reggie Miller,millere01,25
1991,nba,Michael Adams,adamsmi01,28
1991,nba,Lionel Simmons,simmoli01,22
1991,nba,Isiah Thomas,thomais01,29
1991,nba,Tom Chambers,chambto01,31
1991,nba,Kenny Smith,smithke01,25
1991,nba,Horace Grant,grantho01,25
1991,nba,Derrick Coleman,colemde01,23
1991,nba,Kevin Duckworth,duckwke01,26
1991,nba,Kendall Gill,gillke01,22
1991,nba,Dennis Scott,scottde01,22
1991,nba,Felton Spencer,spencfe01,23
1991,nba,Willie Burton,burtowi01,22
1991,nba,Travis Mays,maystr01,22
1991,nba,Gary Payton,paytoga01,22
1991,nba,Mahmoud Abdul-Rauf,abdulma02,21
1991,nba,Danny Ferry,ferryda01,24
1991,nba,Duane Causwell,causwdu01,22
1991,nba,Cedric Ceballos,cebalce01,21
1991,nba,Tyrone Hill,hillty01,22
1991,nba,Negele Knight,knighne01,23
1991,nba,Alec Kessler,kesslal01,24
1991,nba,Loy Vaught,vaughlo01,22
1991,nba,A.J. English,engliaj01,23
1991,nba,Tony Smith,smithto02,22
1991,nba,Jerrod Mustaf,mustaje01,21
1991,nba,Gerald Glass,glassge01,23
1990,nba,Dennis Rodman,rodmade01,28
1990,nba,Joe Dumars,dumarjo01,26
1990,nba,Hakeem Olajuwon,olajuha01,27
1990,nba,Michael Jordan,jordami01,26
1990,nba,Buck Williams,willibu01,29
1990,nba,Alvin Robertson,roberal01,27
1990,nba,Rick Mahorn,mahorri01,31
1990,nba,David Robinson,robinda01,24
1990,nba,Derek Harper,harpede01,28
1990,nba,Kevin McHale,mchalke01,32
1990,nba,Magic Johnson,johnsma02,30
1990,nba,Charles Barkley,barklch01,26
1990,nba,Karl Malone,malonka01,26
1990,nba,Patrick Ewing,ewingpa01,27
1990,nba,John Stockton,stockjo01,27
1990,nba,Tom Chambers,chambto01,30
1990,nba,Larry Bird,birdla01,33
1990,nba,Kevin Johnson,johnske02,23
1990,nba,Clyde Drexler,drexlcl01,27
1990,nba,James Worthy,worthja01,28
1990,nba,Chris Mullin,mullich01,26
1990,nba,Terry Cummings,cummite01,28
1990,nba,Isiah Thomas,thomais01,28
1990,nba,Dominique Wilkins,wilkido01,30
1990,nba,Reggie Miller,millere01,24
1990,nba,Fat Lever,leverfa01,29
1990,nba,Terry Porter,portete01,26
1990,nba,Mark Price,pricema01,25
1990,nba,Rodney McCray,mccraro01,28
1990,nba,Rolando Blackman,blackro01,30
1990,nba,Mitch Richmond,richmmi01,24
1990,nba,Bernard King,kingbe01,33
1990,nba,Robert Parish,parisro01,36
1990,nba,Tony Campbell,campbto01,27
1990,nba,Eddie Johnson,johnsed03,30
1990,nba,Jeff Malone,malonje01,28
1990,nba,Charles Oakley,oaklech01,26
1990,nba,Ricky Pierce,piercri01,30
1990,nba,Scottie Pippen,pippesc01,24
1990,nba,Charles Smith,smithch01,24
1990,nba,Hot Rod Williams,williho01,27
1990,nba,Tim Hardaway,hardati01,23
1990,nba,Vlade Divac,divacvl01,21
1990,nba,Sherman Douglas,douglsh01,23
1990,nba,Pooh Richardson,richapo01,23
1990,nba,J.R. Reid,reidjr01,21
1990,nba,Sean Elliott,elliose01,21
1990,nba,Stacey King,kingst01,23
1990,nba,Blue Edwards,edwarbl01,24
1990,nba,Glen Rice,ricegl01,22
1990,nba,Clifford Robinson,robincl02,23
1990,nba,Nick Anderson,anderni01,22
1990,nba,Dana Barros,barroda01,22
1990,nba,Sam Mitchell,mitchsa01,26
1990,nba,Shawn Kemp,kempsh01,20
1990,nba,B.J. Armstrong,armstbj01,22
1990,nba,Michael Ansley,anslemi01,22
1990,nba,Todd Lichti,lichtto01,23
1990,nba,Mookie Blaylock,blaylmo01,22
1990,nba,Michael Smith,smithmi01,24
1990,nba,Alexander Volkov,volkoal01,25
1989,nba,Dennis Rodman,rodmade01,27
1989,nba,Michael Jordan,jordami01,25
1989,nba,Joe Dumars,dumarjo01,25
1989,nba,Mark Eaton,eatonma01,32
1989,nba,Larry Nance,nancela01,29
1989,nba,Patrick Ewing,ewingpa01,26
1989,nba,John Stockton,stockjo01,26
1989,nba,Kevin McHale,mchalke01,31
1989,nba,Alvin Robertson,roberal01,26
1989,nba,A.C. Green,greenac01,25
1989,nba,Karl Malone,malonka01,25
1989,nba,Magic Johnson,johnsma02,29
1989,nba,Charles Barkley,barklch01,25
1989,nba,Hakeem Olajuwon,olajuha01,26
1989,nba,Tom Chambers,chambto01,29
1989,nba,Chris Mullin,mullich01,25
1989,nba,Kevin Johnson,johnske02,22
1989,nba,Dominique Wilkins,wilkido01,29
1989,nba,Dale Ellis,ellisda01,28
1989,nba,Mark Price,pricema01,24
1989,nba,Terry Cummings,cummite01,27
1989,nba,Robert Parish,parisro01,35
1989,nba,Clyde Drexler,drexlcl01,26
1989,nba,Alex English,englial01,35
1989,nba,Isiah Thomas,thomais01,27
1989,nba,James Worthy,worthja01,27
1989,nba,Moses Malone,malonmo01,33
1989,nba,Mitch Richmond,richmmi01,23
1989,nba,Brad Daugherty,daughbr01,23
1989,nba,Ron Harper,harpero01,25
1989,nba,Fat Lever,leverfa01,28
1989,nba,Mark Jackson,jacksma01,23
1989,nba,Bernard King,kingbe01,32
1989,nba,Charles Oakley,oaklech01,25
1989,nba,Otis Thorpe,thorpot01,26
1989,nba,Danny Ainge,aingeda01,29
1989,nba,Eddie Johnson,johnsed03,29
1989,nba,Xavier McDaniel,mcdanxa01,25
1989,nba,Ken Norman,normake01,24
1989,nba,Doc Rivers,riverdo01,27
1989,nba,Kelly Tripucka,tripuke01,29
1989,nba,Willie Anderson,anderwi01,22
1989,nba,Hersey Hawkins,hawkihe01,22
1989,nba,Rik Smits,smitsri01,22
1989,nba,Charles Smith,smithch01,23
1989,nba,Brian Shaw,shawbr01,22
1989,nba,Rex Chapman,chapmre01,21
1989,nba,Chris Morris,morrich01,23
1989,nba,Rod Strickland,stricro02,22
1989,nba,Kevin Edwards,edwarke01,23
1989,nba,Ledell Eackles,eacklle01,22
1989,nba,Grant Long,longgr01,22
1989,nba,Ricky Berry,berryri01,24
1989,nba,Derrick Chievous,chievde01,21
1989,nba,Rony Seikaly,seikaro01,23
1989,nba,Gary Grant,grantga01,23
1989,nba,Danny Manning,mannida01,22
1989,nba,Dan Majerle,majerda01,23
1989,nba,Vinny Del Negro,delnevi01,22
1989,nba,Randolph Keys,keysra01,22
1988,nba,Hakeem Olajuwon,olajuha01,25
1988,nba,Kevin McHale,mchalke01,30
1988,nba,Michael Cooper,coopemi01,31
1988,nba,Michael Jordan,jordami01,24
1988,nba,Rodney McCray,mccraro01,26
1988,nba,Mark Eaton,eatonma01,31
1988,nba,Patrick Ewing,ewingpa01,25
1988,nba,Alvin Robertson,roberal01,25
1988,nba,Fat Lever,leverfa01,27
1988,nba,Buck Williams,willibu01,27
1988,nba,Karl Malone,malonka01,24
1988,nba,Larry Bird,birdla01,31
1988,nba,Magic Johnson,johnsma02,28
1988,nba,Charles Barkley,barklch01,24
1988,nba,Dominique Wilkins,wilkido01,28
1988,nba,Clyde Drexler,drexlcl01,25
1988,nba,John Stockton,stockjo01,25
1988,nba,Moses Malone,malonmo01,32
1988,nba,Brad Daugherty,daughbr01,22
1988,nba,Isiah Thomas,thomais01,26
1988,nba,Dale Ellis,ellisda01,27
1988,nba,Mark Aguirre,aguirma01,28
1988,nba,Rolando Blackman,blackro01,28
1988,nba,Mark Jackson,jacksma01,22
1988,nba,Byron Scott,scottby01,26
1988,nba,Kevin Duckworth,duckwke01,23
1988,nba,Alex English,englial01,34
1988,nba,Charles Oakley,oaklech01,24
1988,nba,Robert Parish,parisro01,34
1988,nba,Jack Sikma,sikmaja01,32
1988,nba,James Worthy,worthja01,26
1988,nba,Armen Gilliam,gilliar01,23
1988,nba,Kenny Smith,smithke01,22
1988,nba,Greg Anderson,andergr01,23
1988,nba,Derrick McKey,mckeyde01,21
1988,nba,Reggie Miller,millere01,22
1988,nba,Horace Grant,grantho01,22
1988,nba,Scottie Pippen,pippesc01,22
1988,nba,Winston Garland,garlawi01,23
1988,nba,Muggsy Bogues,boguemu01,23
1988,nba,Mark Acres,acresma01,25
1988,nba,Olden Polynice,polynol01,23
1988,nba,Joe Wolf,wolfjo01,23
1987,nba,Kevin McHale,mchalke01,29
1987,nba,Michael Cooper,coopemi01,30
1987,nba,Alvin Robertson,roberal01,24
1987,nba,Hakeem Olajuwon,olajuha01,24
1987,nba,Dennis Johnson,johnsde01,32
1987,nba,Maurice Cheeks,cheekma01,30
1987,nba,Mark Eaton,eatonma01,30
1987,nba,Paul Pressey,presspa01,28
1987,nba,Rodney McCray,mccraro01,25
1987,nba,Derek Harper,harpede01,25
1987,nba,Manute Bol,bolma01,24
1987,nba,Fat Lever,leverfa01,26
1987,nba,Sam Perkins,perkisa01,25
1987,nba,Kevin Willis,willike02,24
1987,nba,Buck Williams,willibu01,26
1987,nba,Magic Johnson,johnsma02,27
1987,nba,Michael Jordan,jordami01,23
1987,nba,Larry Bird,birdla01,30
1987,nba,Dominique Wilkins,wilkido01,27
1987,nba,Charles Barkley,barklch01,23
1987,nba,Moses Malone,malonmo01,31
1987,nba,Isiah Thomas,thomais01,25
1987,nba,Rolando Blackman,blackro01,27
1987,nba,Robert Parish,parisro01,33
1987,nba,Kareem Abdul-Jabbar,abdulka01,39
1987,nba,Sleepy Floyd,floydsl01,26
1987,nba,Clyde Drexler,drexlcl01,24
1987,nba,Dale Ellis,ellisda01,26
1987,nba,Doc Rivers,riverdo01,25
1987,nba,Kiki Vandeweghe,vandeki01,28
1987,nba,Jeff Malone,malonje01,25
1987,nba,Karl Malone,malonka01,23
1987,nba,Alex English,englial01,33
1987,nba,Mark Aguirre,aguirma01,27
1987,nba,Walter Davis,daviswa03,32
1987,nba,James Donaldson,donalja01,29
1987,nba,Bill Laimbeer,laimbbi01,29
1987,nba,Larry Nance,nancela01,27
1987,nba,James Worthy,worthja01,25
1987,nba,Brad Daugherty,daughbr01,21
1987,nba,Ron Harper,harpero01,23
1987,nba,Chuck Person,persoch01,22
1987,nba,Roy Tarpley,tarplro01,22
1987,nba,Hot Rod Williams,williho01,24
1987,nba,Dennis Rodman,rodmade01,25
1987,nba,David Wingate,wingada01,23
1987,nba,Nate McMillan,mcmilna01,22
1987,nba,Brad Sellers,sellebr01,24
1987,nba,Johnny Dawkins,dawkijo01,23
1987,nba,Billy Thompson,thompbi01,23
1987,nba,Kenny Walker,walkeke01,22
1987,nba,John Williams,willijo02,20
1986,nba,Sidney Moncrief,moncrsi01,28
1986,nba,Maurice Cheeks,cheekma01,29
1986,nba,Paul Pressey,presspa01,27
1986,nba,Mark Eaton,eatonma01,29
1986,nba,Kevin McHale,mchalke01,28
1986,nba,Alvin Robertson,roberal01,23
1986,nba,Manute Bol,bolma01,23
1986,nba,Michael Cooper,coopemi01,29
1986,nba,Dennis Johnson,johnsde01,31
1986,nba,Bill Hanzlik,hanzlbi01,28
1986,nba,T.R. Dunn,dunntr01,30
1986,nba,Hakeem Olajuwon,olajuha01,23
1986,nba,Larry Bird,birdla01,29
1986,nba,Bobby Jones,jonesbo01,34
1986,nba,Buck Williams,willibu01,25
1986,nba,Rodney McCray,mccraro01,24
1986,nba,Magic Johnson,johnsma02,26
1986,nba,Isiah Thomas,thomais01,24
1986,nba,Dominique Wilkins,wilkido01,26
1986,nba,Kareem Abdul-Jabbar,abdulka01,38
1986,nba,Charles Barkley,barklch01,22
1986,nba,Alex English,englial01,32
1986,nba,Moses Malone,malonmo01,30
1986,nba,James Worthy,worthja01,24
1986,nba,Ralph Sampson,sampsra01,25
1986,nba,Rolando Blackman,blackro01,26
1986,nba,Terry Cummings,cummite01,24
1986,nba,Adrian Dantley,dantlad01,30
1986,nba,Jeff Malone,malonje01,24
1986,nba,Walter Davis,daviswa03,31
1986,nba,Clyde Drexler,drexlcl01,23
1986,nba,Marques Johnson,johnsma01,29
1986,nba,Robert Parish,parisro01,32
1986,nba,Reggie Theus,theusre01,28
1986,nba,Xavier McDaniel,mcdanxa01,22
1986,nba,Patrick Ewing,ewingpa01,23
1986,nba,Karl Malone,malonka01,22
1986,nba,Joe Dumars,dumarjo01,22
1986,nba,Charles Oakley,oaklech01,22
1986,nba,Benoit Benjamin,benjabe01,21
1986,nba,Spud Webb,webbsp01,22
1986,nba,Chris Mullin,mullich01,22
1986,nba,Wayman Tisdale,tisdawa01,21
1986,nba,Terry Porter,portete01,22
1986,nba,Gerald Wilkins,wilkige01,22
1985,nba,Mark Eaton,eatonma01,28
1985,nba,Sidney Moncrief,moncrsi01,27
1985,nba,Paul Pressey,presspa01,26
1985,nba,Maurice Cheeks,cheekma01,28
1985,nba,Michael Cooper,coopemi01,28
1985,nba,Dennis Johnson,johnsde01,30
1985,nba,Bobby Jones,jonesbo01,33
1985,nba,T.R. Dunn,dunntr01,29
1985,nba,Danny Vranes,vraneda01,26
1985,nba,Hakeem Olajuwon,olajuha01,22
1985,nba,Larry Bird,birdla01,28
1985,nba,Magic Johnson,johnsma02,25
1985,nba,Isiah Thomas,thomais01,23
1985,nba,Moses Malone,malonmo01,29
1985,nba,Bernard King,kingbe01,28
1985,nba,Kareem Abdul-Jabbar,abdulka01,37
1985,nba,Michael Jordan,jordami01,21
1985,nba,Terry Cummings,cummite01,23
1985,nba,Ralph Sampson,sampsra01,24
1985,nba,Sam Bowie,bowiesa01,23
1985,nba,Charles Barkley,barklch01,21
1985,nba,Sam Perkins,perkisa01,23
1985,nba,Otis Thorpe,thorpot01,22
1985,nba,Alvin Robertson,roberal01,22
1985,nba,Vern Fleming,flemive01,22
1985,nba,Tim McCormick,mccorti01,22
1985,nba,John Stockton,stockjo01,22
1985,nba,Kevin Willis,willike02,22
1984,nba,Bobby Jones,jonesbo01,32
1984,nba,Sidney Moncrief,moncrsi01,26
1984,nba,Tree Rollins,rollitr01,28
1984,nba,Maurice Cheeks,cheekma01,27
1984,nba,Michael Cooper,coopemi01,27
1984,nba,Dennis Johnson,johnsde01,29
1984,nba,Larry Bird,birdla01,27
1984,nba,Kareem Abdul-Jabbar,abdulka01,36
1984,nba,Dan Roundfield,roundda01,30
1984,nba,T.R. Dunn,dunntr01,28
1984,nba,Magic Johnson,johnsma02,24
1984,nba,Isiah Thomas,thomais01,22
1984,nba,Bernard King,kingbe01,27
1984,nba,Julius Erving,ervinju01,33
1984,nba,Moses Malone,malonmo01,28
1984,nba,Adrian Dantley,dantlad01,28
1984,nba,Jim Paxson,paxsoji02,26
1984,nba,Ralph Sampson,sampsra01,23
1984,nba,Steve Stipanovich,stipast01,23
1984,nba,Byron Scott,scottby01,22
1984,nba,Jeff Malone,malonje01,22
1984,nba,Thurl Bailey,baileth01,22
1984,nba,Darrell Walker,walkeda01,22
1984,nba,Rodney McCray,mccraro01,22
1984,nba,Ennis Whatley,whatlen01,21
1983,nba,Bobby Jones,jonesbo01,31
1983,nba,Sidney Moncrief,moncrsi01,25
1983,nba,Dan Roundfield,roundda01,29
1983,nba,Maurice Cheeks,cheekma01,26
1983,nba,Dennis Johnson,johnsde01,28
1983,nba,Moses Malone,malonmo01,27
1983,nba,Larry Bird,birdla01,26
1983,nba,Tree Rollins,rollitr01,27
1983,nba,Michael Cooper,coopemi01,26
1983,nba,T.R. Dunn,dunntr01,27
1983,nba,Kevin McHale,mchalke01,25
1983,nba,Magic Johnson,johnsma02,23
1983,nba,Julius Erving,ervinju01,32
1983,nba,George Gervin,gervige01,30
1983,nba,Alex English,englial01,29
1983,nba,Buck Williams,willibu01,22
1983,nba,Kareem Abdul-Jabbar,abdulka01,35
1983,nba,Isiah Thomas,thomais01,21
1983,nba,Terry Cummings,cummite01,21
1983,nba,Clark Kellogg,kellocl01,21
1983,nba,Dominique Wilkins,wilkido01,23
1983,nba,James Worthy,worthja01,21
1983,nba,Quintin Dailey,dailequ01,22
1983,nba,Fat Lever,leverfa01,22
1983,nba,Paul Pressey,presspa01,24
1983,nba,Trent Tucker,tucketr01,23
1983,nba,Rod Higgins,higgiro01,23
1983,nba,Rob Williams,williro02,21
1982,nba,Bobby Jones,jonesbo01,30
1982,nba,Michael Cooper,coopemi01,25
1982,nba,Dan Roundfield,roundda01,28
1982,nba,Caldwell Jones,jonesca01,31
1982,nba,Dennis Johnson,johnsde01,27
1982,nba,Quinn Buckner,bucknqu01,27
1982,nba,Sidney Moncrief,moncrsi01,24
1982,nba,Jack Sikma,sikmaja01,26
1982,nba,Larry Bird,birdla01,25
1982,nba,Lonnie Shelton,sheltlo01,26
1982,nba,Julius Erving,ervinju01,31
1982,nba,Moses Malone,malonmo01,26
1982,nba,George Gervin,gervige01,29
1982,nba,Gus Williams,willigu01,28
1982,nba,Magic Johnson,johnsma02,22
1982,nba,Alex English,englial01,28
1982,nba,Bernard King,kingbe01,25
1982,nba,Robert Parish,parisro01,28
1982,nba,Kelly Tripucka,tripuke01,22
1982,nba,Jay Vincent,vinceja01,22
1982,nba,Isiah Thomas,thomais01,20
1982,nba,Buck Williams,willibu01,21
